C_ID,R_ID,R_Date,R_Time
120001779,848798,06-01-2018,14:00
120001780,749390,06-01-2018,14:15
120001781,260908,06-01-2018,14:30
120001782,679738,06-01-2018,14:45
120001783,247346,07-01-2018,15:00
120001784,747205,07-01-2018,15:15
120001785,695151,07-01-2018,15:30
120001786,505474,08-01-2018,15:45
120001787,803643,08-01-2018,16:00
120001788,650791,09-01-2018,16:15
120001789,984432,09-01-2018,16:30
120001790,107252,09-01-2018,16:45
120001791,388246,09-01-2018,17:00
120001792,671513,09-01-2018,09:00
120001793,896407,10-01-2018,09:00
120001794,905003,11-01-2018,09:15
120001795,975976,12-01-2018,09:30
120001796,239548,12-01-2018,09:45
120001797,354995,12-01-2018,10:00
120001798,545030,13-01-2018,10:15
120001799,859556,13-01-2018,10:30
120001800,732513,13-01-2018,10:45
120001801,619982,13-01-2018,11:00
120001802,996366,13-01-2018,11:15
120001803,404407,14-01-2018,11:30
120001804,283213,14-01-2018,11:45
120001805,979334,15-01-2018,12:00
120001806,393848,16-01-2018,12:15
120001807,665400,16-01-2018,12:30
120001808,705825,16-01-2018,12:45
120001809,883040,16-01-2018,13:00
120001810,602615,17-01-2018,13:15
120001811,970258,17-01-2018,13:30
120001812,598450,17-01-2018,13:45
120001813,226976,17-01-2018,14:00
120001814,246458,17-01-2018,14:15
120001815,485201,17-01-2018,14:30
120001816,856062,18-01-2018,14:45
120001817,169604,18-01-2018,15:00
120001818,529321,19-01-2018,15:15
120001819,821293,19-01-2018,15:30
120001820,540270,19-01-2018,15:45
120001821,895702,19-01-2018,16:00
120001822,607592,20-01-2018,16:15
120001823,935123,20-01-2018,16:30
120001824,478063,20-01-2018,16:45
120001825,989798,21-01-2018,17:00
120001826,835338,21-01-2018,09:00
120001827,643193,21-01-2018,09:00
120001828,680019,21-01-2018,09:15
120001829,444038,21-01-2018,09:30
120001830,555471,21-01-2018,09:45
120001831,438344,22-01-2018,10:00
120001832,385475,22-01-2018,10:15
120001833,838876,22-01-2018,10:30
120001834,923139,23-01-2018,10:45
120001835,793809,23-01-2018,11:00
120001836,612648,23-01-2018,11:15
120001837,912001,23-01-2018,11:30
120001838,145419,23-01-2018,11:45
120001839,461672,24-01-2018,12:00
120001840,544536,24-01-2018,12:15
120001841,217553,24-01-2018,12:30
120001842,430820,24-01-2018,12:45
120001843,799535,24-01-2018,13:00
120001844,881515,24-01-2018,13:15
120001845,879225,25-01-2018,13:30
120001846,578122,26-01-2018,13:45
120001847,600967,26-01-2018,14:00
120001848,879711,26-01-2018,14:15
120001849,807551,26-01-2018,14:30
120001850,316780,26-01-2018,14:45
120001851,609845,27-01-2018,15:00
120001852,559764,27-01-2018,15:15
120001853,946931,27-01-2018,15:30
120001854,888353,27-01-2018,15:45
120001855,696390,28-01-2018,16:00
120001856,421594,28-01-2018,16:15
120001857,157817,28-01-2018,16:30
120001858,382916,28-01-2018,16:45
120001859,326617,28-01-2018,17:00
120001860,995962,28-01-2018,09:00
120001861,709637,28-01-2018,09:00
120001862,914622,29-01-2018,09:15
120001863,245943,29-01-2018,09:30
120001864,426288,29-01-2018,09:45
120001865,624934,30-01-2018,10:00
120001866,360379,30-01-2018,10:15
120001867,650850,31-01-2018,10:30
120001868,571630,31-01-2018,10:45
120001869,639193,31-01-2018,11:00
120001870,955585,31-01-2018,11:15
120001871,484965,31-01-2018,11:30
120001872,693509,01-02-2018,11:45
120001873,600630,01-02-2018,12:00
120001874,685144,01-02-2018,12:15
120001875,799303,01-02-2018,12:30
120001876,320918,01-02-2018,12:45
120001877,299882,01-02-2018,13:00
120001878,399491,01-02-2018,13:15
120001879,848798,01-02-2018,13:30
120001880,749390,01-02-2018,13:45
120001881,260908,02-02-2018,14:00
120001882,679738,02-02-2018,14:15
120001883,247346,02-02-2018,14:30
120001884,747205,02-02-2018,14:45
120001885,695151,03-02-2018,15:00
120001886,505474,03-02-2018,15:15
120001887,803643,03-02-2018,15:30
120001888,650791,03-02-2018,15:45
120001889,984432,04-02-2018,16:00
120001890,107252,04-02-2018,16:15
120001891,388246,04-02-2018,16:30
120001892,671513,04-02-2018,16:45
120001893,896407,04-02-2018,17:00
120001894,905003,04-02-2018,09:00
120001895,975976,04-02-2018,09:00
120001896,239548,04-02-2018,09:15
120001897,354995,04-02-2018,09:30
120001898,545030,05-02-2018,09:45
120001899,859556,05-02-2018,10:00
120001900,732513,05-02-2018,10:15
120001901,619982,05-02-2018,10:30
120001902,996366,06-02-2018,10:45
120001903,404407,06-02-2018,11:00
120001904,283213,06-02-2018,11:15
120001905,979334,06-02-2018,11:30
120001906,393848,07-02-2018,11:45
120001907,665400,07-02-2018,12:00
120001908,705825,07-02-2018,12:15
120001909,883040,07-02-2018,12:30
120001910,602615,08-02-2018,12:45
120001911,970258,08-02-2018,13:00
120001912,598450,08-02-2018,13:15
120001913,226976,08-02-2018,13:30
120001914,246458,08-02-2018,13:45
120001915,485201,08-02-2018,14:00
120001916,856062,09-02-2018,14:15
120001917,169604,09-02-2018,14:30
120001918,529321,09-02-2018,14:45
120001919,821293,09-02-2018,15:00
120001920,540270,09-02-2018,15:15
120001921,895702,10-02-2018,15:30
120001922,607592,10-02-2018,15:45
120001923,935123,10-02-2018,16:00
120001924,478063,10-02-2018,16:15
120001925,989798,11-02-2018,16:30
120001926,835338,11-02-2018,16:45
120001927,643193,11-02-2018,17:00
120001928,680019,11-02-2018,09:00
120001929,444038,12-02-2018,09:00
120001930,555471,12-02-2018,09:15
120001931,438344,12-02-2018,09:30
120001932,385475,14-02-2018,09:45
120001933,838876,14-02-2018,10:00
120001934,923139,14-02-2018,10:15
120001935,793809,14-02-2018,10:30
120001936,612648,15-02-2018,10:45
120001937,912001,15-02-2018,11:00
120001938,145419,15-02-2018,11:15
120001939,461672,15-02-2018,11:30
120001940,544536,15-02-2018,11:45
120001941,217553,15-02-2018,12:00
120001942,430820,15-02-2018,12:15
120001943,799535,16-02-2018,12:30
120001944,881515,16-02-2018,12:45
120001945,879225,16-02-2018,13:00
120001946,578122,17-02-2018,13:15
120001947,600967,17-02-2018,13:30
120001948,879711,17-02-2018,13:45
120001949,807551,18-02-2018,14:00
120001950,316780,18-02-2018,14:15
120001951,609845,18-02-2018,14:30
120001952,559764,18-02-2018,14:45
120001953,946931,20-02-2018,15:00
120001954,888353,20-02-2018,15:15
120001955,696390,20-02-2018,15:30
120001956,421594,20-02-2018,15:45
120001957,157817,20-02-2018,16:00
120001958,382916,21-02-2018,16:15
120001959,326617,21-02-2018,16:30
120001960,995962,21-02-2018,16:45
120001961,709637,21-02-2018,17:00
120001962,914622,22-02-2018,09:00
120001963,245943,22-02-2018,09:00
120001964,426288,22-02-2018,09:15
120001965,624934,22-02-2018,09:30
120001966,360379,23-02-2018,09:45
120001967,650850,23-02-2018,10:00
120001968,571630,23-02-2018,10:15
120001969,639193,23-02-2018,10:30
120001970,955585,23-02-2018,10:45
120001971,484965,24-02-2018,11:00
120001972,693509,24-02-2018,11:15
120001973,600630,24-02-2018,11:30
120001974,685144,24-02-2018,11:45
120001975,799303,24-02-2018,12:00
120001976,320918,24-02-2018,12:15
120001977,299882,25-02-2018,12:30
120001978,399491,25-02-2018,12:45
120001979,848798,25-02-2018,13:00
120001980,749390,25-02-2018,13:15
120001981,260908,25-02-2018,13:30
120001982,679738,25-02-2018,13:45
120001983,247346,25-02-2018,14:00
120001984,747205,25-02-2018,14:15
120001985,695151,26-02-2018,14:30
120001986,505474,26-02-2018,14:45
120001987,803643,26-02-2018,15:00
120001988,650791,26-02-2018,15:15
120001989,984432,26-02-2018,15:30
120001990,107252,26-02-2018,15:45
120001991,388246,26-02-2018,16:00
120001992,671513,26-02-2018,16:15
120001993,896407,26-02-2018,16:30
120001994,905003,26-02-2018,16:45
120001995,975976,27-02-2018,17:00
120001996,239548,27-02-2018,09:00
120001997,354995,27-02-2018,09:00
120001998,545030,28-02-2018,09:15
120001999,859556,28-02-2018,09:30
120002000,732513,28-02-2018,09:45
120002001,619982,28-02-2018,10:00
120002002,996366,28-02-2018,10:15
120002003,404407,01-03-2018,10:30
120002004,283213,01-03-2018,10:45
120002005,979334,01-03-2018,11:00
120002006,393848,02-03-2018,11:15
120002007,665400,02-03-2018,11:30
120002008,705825,03-03-2018,11:45
120002009,883040,03-03-2018,12:00
120002010,602615,03-03-2018,12:15
120002011,970258,03-03-2018,12:30
120002012,598450,03-03-2018,12:45
120002013,226976,03-03-2018,13:00
120002014,246458,03-03-2018,13:15
120002015,485201,03-03-2018,13:30
120002016,856062,03-03-2018,13:45
120002017,169604,03-03-2018,14:00
120002018,529321,03-03-2018,14:15
120002019,821293,03-03-2018,14:30
120002020,540270,04-03-2018,14:45
120002021,895702,04-03-2018,15:00
120002022,607592,04-03-2018,15:15
120002023,935123,04-03-2018,15:30
120002024,478063,04-03-2018,15:45
120002025,989798,04-03-2018,16:00
120002026,835338,04-03-2018,16:15
120002027,643193,04-03-2018,16:30
120002028,680019,05-03-2018,16:45
120002029,444038,05-03-2018,17:00
120002030,555471,05-03-2018,09:00
120002031,438344,05-03-2018,09:00
120002032,385475,05-03-2018,09:15
120002033,838876,05-03-2018,09:30
120002034,923139,05-03-2018,09:45
120002035,793809,05-03-2018,10:00
120002036,612648,06-03-2018,10:15
120002037,912001,06-03-2018,10:30
120002038,145419,06-03-2018,10:45
120002039,461672,06-03-2018,11:00
120002040,544536,06-03-2018,11:15
120002041,217553,07-03-2018,11:30
120002042,430820,07-03-2018,11:45
120002043,799535,07-03-2018,12:00
120002044,881515,07-03-2018,12:15
120002045,879225,07-03-2018,12:30
120002046,578122,08-03-2018,12:45
120002047,600967,08-03-2018,13:00
120002048,879711,08-03-2018,13:15
120002049,807551,08-03-2018,13:30
120002050,316780,08-03-2018,13:45
120002051,609845,08-03-2018,14:00
120002052,559764,08-03-2018,14:15
120002053,946931,09-03-2018,14:30
120002054,888353,09-03-2018,14:45
120002055,696390,09-03-2018,15:00
120002056,421594,10-03-2018,15:15
120002057,157817,10-03-2018,16:45
120002058,382916,10-03-2018,09:45
120002059,326617,10-03-2018,11:45
120002060,995962,10-03-2018,16:00
120002061,709637,10-03-2018,12:45
120002062,914622,10-03-2018,09:00
120002063,245943,11-03-2018,14:45
120002064,426288,11-03-2018,13:15
120002065,624934,11-03-2018,15:30
120002066,360379,11-03-2018,14:30
120002067,650850,11-03-2018,16:30
120002068,571630,12-03-2018,09:15
120002069,639193,12-03-2018,12:30
120002070,955585,12-03-2018,15:00
120002071,484965,12-03-2018,13:30
120002072,693509,13-03-2018,12:00
120002073,600630,14-03-2018,15:45
120002074,685144,15-03-2018,17:00
120002075,799303,15-03-2018,11:00
120002076,320918,15-03-2018,10:00
120002077,299882,15-03-2018,14:00
120002078,399491,15-03-2018,11:15
120002079,848798,15-03-2018,10:30
120002080,749390,15-03-2018,14:15
120002081,260908,16-03-2018,12:15
120002082,679738,16-03-2018,13:45
120002083,247346,16-03-2018,11:30
120002084,747205,16-03-2018,09:30
120002085,695151,16-03-2018,10:15
120002086,505474,17-03-2018,14:00
120002087,803643,18-03-2018,17:00
120002088,650791,19-03-2018,11:00
120002089,984432,19-03-2018,13:45
120002090,107252,20-03-2018,14:30
120002091,388246,20-03-2018,09:00
120002092,671513,21-03-2018,09:15
120002093,896407,21-03-2018,14:45
120002094,905003,21-03-2018,11:15
120002095,975976,22-03-2018,15:15
120002096,239548,22-03-2018,16:30
120002097,354995,22-03-2018,11:30
120002098,545030,22-03-2018,10:30
120002099,859556,23-03-2018,11:45
120002100,732513,23-03-2018,15:00
120002101,619982,23-03-2018,16:00
120002102,996366,23-03-2018,16:45
120002103,404407,23-03-2018,10:00
120002104,283213,23-03-2018,12:45
120002105,979334,24-03-2018,10:15
120002106,393848,24-03-2018,13:15
120002107,665400,24-03-2018,12:30
120002108,705825,24-03-2018,14:15
120002109,883040,24-03-2018,15:30
120002110,602615,24-03-2018,15:45
120002111,970258,25-03-2018,09:30
120002112,598450,25-03-2018,13:30
120002113,226976,25-03-2018,12:15
120002114,246458,25-03-2018,09:45
120002115,485201,26-03-2018,12:00
120002116,856062,26-03-2018,10:15
120002117,169604,26-03-2018,14:00
120002118,529321,26-03-2018,11:30
120002119,821293,26-03-2018,13:15
120002120,540270,27-03-2018,09:15
120002121,895702,27-03-2018,15:45
120002122,607592,27-03-2018,10:00
120002123,935123,28-03-2018,16:30
120002124,478063,28-03-2018,16:45
120002125,989798,28-03-2018,13:30
120002126,835338,28-03-2018,09:00
120002127,643193,28-03-2018,09:15
120002128,680019,28-03-2018,09:30
120002129,444038,29-03-2018,09:45
120002130,555471,29-03-2018,10:00
120002131,438344,29-03-2018,10:15
120002132,385475,29-03-2018,10:30
120002133,838876,29-03-2018,10:45
120002134,923139,30-03-2018,11:00
120002135,793809,30-03-2018,11:15
120002136,612648,30-03-2018,11:30
120002137,912001,30-03-2018,11:45
120002138,145419,30-03-2018,12:00
120002139,461672,30-03-2018,12:15
120002140,544536,31-03-2018,12:30
120002141,217553,31-03-2018,12:45
120002142,430820,31-03-2018,13:00
120002143,799535,01-04-2018,13:15
120002144,881515,01-04-2018,13:30
120002145,879225,01-04-2018,13:45
120002146,578122,01-04-2018,14:00
120002147,600967,02-04-2018,14:15
120002148,879711,02-04-2018,14:30
120002149,807551,02-04-2018,14:45
120002150,316780,02-04-2018,15:00
120002151,609845,02-04-2018,15:15
120002152,559764,02-04-2018,15:30
120002153,946931,02-04-2018,15:45
120002154,888353,03-04-2018,16:00
120002155,696390,03-04-2018,16:15
120002156,421594,03-04-2018,16:30
120002157,157817,03-04-2018,16:45
120002158,326617,03-04-2018,17:00
120002159,995962,03-04-2018,09:00
120002160,709637,03-04-2018,09:15
120002161,914622,04-04-2018,09:30
120002162,245943,04-04-2018,09:45
120002163,426288,04-04-2018,10:00
120002164,624934,04-04-2018,10:15
120002165,360379,04-04-2018,10:30
120002166,650850,05-04-2018,10:45
120002167,571630,05-04-2018,11:00
120002168,639193,05-04-2018,11:15
120002169,955585,05-04-2018,11:30
120002170,484965,06-04-2018,11:45
120002171,693509,06-04-2018,12:00
120002172,600630,06-04-2018,12:15
120002173,685144,06-04-2018,12:30
120002174,799303,06-04-2018,12:45
120002175,320918,06-04-2018,13:00
120002176,299882,06-04-2018,13:15
120002177,399491,06-04-2018,13:30
120002178,848798,06-04-2018,13:45
120002179,749390,07-04-2018,14:00
120002180,260908,07-04-2018,14:15
120002181,679738,07-04-2018,14:30
120002182,247346,08-04-2018,14:45
120002183,747205,08-04-2018,15:00
120002184,695151,08-04-2018,15:15
120002185,505474,08-04-2018,15:30
120002186,803643,09-04-2018,15:45
120002187,650791,09-04-2018,16:00
120002188,984432,09-04-2018,16:15
120002189,107252,09-04-2018,16:30
120002190,388246,10-04-2018,16:45
120002191,671513,10-04-2018,17:00
120002192,896407,10-04-2018,09:00
120002193,905003,10-04-2018,09:15
120002194,975976,11-04-2018,09:30
120002195,239548,11-04-2018,09:45
120002196,354995,11-04-2018,10:00
120002197,545030,11-04-2018,10:15
120002198,859556,11-04-2018,10:30
120002199,732513,11-04-2018,10:45
120002200,619982,12-04-2018,11:00
120002201,996366,12-04-2018,11:15
120002202,404407,12-04-2018,11:30
120002203,283213,13-04-2018,11:45
120002204,979334,13-04-2018,12:00
120002205,393848,13-04-2018,12:15
120002206,665400,14-04-2018,12:30
120002207,705825,14-04-2018,12:45
120002208,883040,15-04-2018,13:00
120002209,602615,15-04-2018,13:15
120002210,970258,15-04-2018,13:30
120002211,598450,15-04-2018,13:45
120002212,226976,15-04-2018,14:00
120002213,246458,15-04-2018,14:15
120002214,485201,16-04-2018,14:30
120002215,856062,16-04-2018,14:45
120002216,169604,16-04-2018,15:00
120002217,529321,16-04-2018,15:15
120002218,821293,16-04-2018,15:30
120002219,540270,17-04-2018,15:45
120002220,895702,17-04-2018,16:00
120002221,607592,17-04-2018,16:15
120002222,935123,17-04-2018,16:30
120002223,478063,17-04-2018,16:45
120002224,989798,18-04-2018,17:00
120002225,835338,18-04-2018,09:00
120002226,643193,18-04-2018,09:15
120002227,680019,18-04-2018,09:30
120002228,444038,19-04-2018,09:45
120002229,555471,19-04-2018,10:00
120002230,438344,19-04-2018,10:15
120002231,385475,19-04-2018,10:30
120002232,838876,19-04-2018,10:45
120002233,923139,20-04-2018,11:00
120002234,793809,20-04-2018,11:15
120002235,612648,21-04-2018,11:30
120002236,912001,21-04-2018,11:45
120002237,145419,22-04-2018,12:00
120002238,461672,22-04-2018,12:15
120002239,544536,22-04-2018,12:30
120002240,217553,23-04-2018,12:45
120002241,430820,23-04-2018,13:00
120002242,799535,23-04-2018,13:15
120002243,881515,23-04-2018,13:30
120002244,879225,23-04-2018,13:45
120002245,578122,23-04-2018,14:00
120002246,600967,23-04-2018,14:15
120002247,879711,23-04-2018,14:30
120002248,807551,23-04-2018,14:45
120002249,316780,23-04-2018,15:00
120002250,609845,24-04-2018,15:15
120002251,559764,24-04-2018,15:30
120002252,946931,24-04-2018,15:45
120002253,888353,24-04-2018,16:00
120002254,696390,24-04-2018,16:15
120002255,421594,24-04-2018,16:30
120002256,157817,25-04-2018,16:45
120002257,382916,25-04-2018,17:00
120002258,326617,25-04-2018,09:00
120002259,995962,25-04-2018,09:15
120002260,709637,26-04-2018,09:30
120002261,914622,26-04-2018,09:45
120002262,245943,26-04-2018,10:00
120002263,426288,26-04-2018,10:15
120002264,624934,26-04-2018,10:30
120002265,360379,26-04-2018,10:45
120002266,650850,26-04-2018,11:00
120002267,571630,26-04-2018,11:15
120002268,639193,26-04-2018,11:30
120002269,955585,27-04-2018,11:45
120002270,484965,27-04-2018,12:00
120002271,693509,27-04-2018,12:15
120002272,600630,27-04-2018,12:30
120002273,685144,27-04-2018,12:45
120002274,799303,27-04-2018,13:00
120002275,320918,27-04-2018,13:15
120002276,299882,27-04-2018,13:30
120002277,399491,28-04-2018,13:45
120002278,848798,28-04-2018,14:00
120002279,749390,28-04-2018,14:15
120002280,260908,29-04-2018,14:30
120002281,679738,29-04-2018,14:45
120002282,247346,29-04-2018,15:00
120002283,747205,29-04-2018,15:15
120002284,695151,30-04-2018,15:30
120002285,505474,30-04-2018,15:45
120002286,803643,30-04-2018,16:00
120002287,650791,30-04-2018,16:15
120002288,984432,01-05-2018,16:30
120002289,107252,01-05-2018,16:45
120002290,388246,02-05-2018,17:00
120002291,671513,02-05-2018,09:00
120002292,896407,02-05-2018,09:00
120002293,905003,03-05-2018,09:15
120002294,975976,03-05-2018,09:30
120002295,239548,03-05-2018,09:45
120002296,354995,03-05-2018,10:00
120002297,545030,04-05-2018,10:15
120002298,859556,04-05-2018,10:30
120002299,732513,05-05-2018,10:45
120002300,619982,05-05-2018,11:00
120002301,996366,06-05-2018,11:15
120002302,404407,06-05-2018,11:30
120002303,283213,07-05-2018,11:45
120002304,979334,07-05-2018,12:00
120002305,393848,07-05-2018,12:15
120002306,665400,08-05-2018,12:30
120002307,705825,08-05-2018,12:45
120002308,883040,08-05-2018,13:00
120002309,602615,08-05-2018,13:15
120002310,970258,09-05-2018,13:30
120002311,598450,09-05-2018,13:45
120002312,226976,09-05-2018,14:00
120002313,246458,10-05-2018,14:15
120002314,485201,10-05-2018,14:30
120002315,856062,10-05-2018,14:45
120002316,169604,10-05-2018,15:00
120002317,529321,10-05-2018,15:15
120002318,821293,11-05-2018,15:30
120002319,540270,11-05-2018,15:45
120002320,895702,11-05-2018,16:00
120002321,607592,11-05-2018,16:15
120002322,935123,11-05-2018,16:30
120002323,478063,11-05-2018,16:45
120002324,989798,12-05-2018,17:00
120002325,835338,12-05-2018,09:00
120002326,643193,12-05-2018,09:00
120002327,680019,12-05-2018,09:15
120002328,444038,12-05-2018,09:30
120002329,555471,13-05-2018,09:45
120002330,438344,13-05-2018,10:00
120002331,385475,13-05-2018,10:15
120002332,838876,13-05-2018,10:30
120002333,923139,14-05-2018,10:45
120002334,793809,14-05-2018,11:00
120002335,612648,14-05-2018,11:15
120002336,912001,14-05-2018,11:30
120002337,145419,15-05-2018,11:45
120002338,461672,16-05-2018,12:00
120002339,544536,16-05-2018,12:15
120002340,217553,17-05-2018,12:30
120002341,430820,17-05-2018,12:45
120002342,799535,17-05-2018,13:00
120002343,881515,17-05-2018,13:15
120002344,879225,17-05-2018,13:30
120002345,578122,17-05-2018,13:45
120002346,600967,17-05-2018,14:00
120002347,879711,17-05-2018,14:15
120002348,807551,17-05-2018,14:30
120002349,316780,18-05-2018,14:45
120002350,609845,18-05-2018,15:00
120002351,559764,18-05-2018,15:15
120002352,946931,18-05-2018,15:30
120002353,888353,18-05-2018,15:45
120002354,696390,18-05-2018,16:00
120002355,421594,18-05-2018,16:15
120002356,157817,19-05-2018,16:30
120002357,382916,19-05-2018,16:45
120002358,326617,20-05-2018,17:00
120002359,995962,20-05-2018,09:00
120002360,709637,20-05-2018,09:00
120002361,914622,20-05-2018,09:15
120002362,245943,20-05-2018,09:30
120002363,426288,21-05-2018,09:45
120002364,624934,21-05-2018,10:00
120002365,360379,21-05-2018,10:15
120002366,650850,22-05-2018,10:30
120002367,571630,22-05-2018,10:45
120002368,639193,22-05-2018,11:00
120002369,955585,22-05-2018,11:15
120002370,484965,22-05-2018,11:30
120002371,693509,22-05-2018,11:45
120002372,600630,23-05-2018,12:00
120002373,685144,23-05-2018,12:15
120002374,799303,24-05-2018,12:30
120002375,320918,24-05-2018,12:45
120002376,299882,24-05-2018,13:00
120002377,399491,25-05-2018,13:15
120002378,848798,25-05-2018,13:30
120002379,749390,25-05-2018,13:45
120002380,260908,26-05-2018,14:00
120002381,679738,26-05-2018,14:15
120002382,247346,26-05-2018,14:30
120002383,747205,26-05-2018,14:45
120002384,695151,26-05-2018,15:00
120002385,505474,26-05-2018,15:15
120002386,803643,26-05-2018,15:30
120002387,650791,26-05-2018,15:45
120002388,984432,27-05-2018,16:00
120002389,107252,27-05-2018,16:15
120002390,388246,27-05-2018,16:30
120002391,671513,27-05-2018,16:45
120002392,896407,27-05-2018,17:00
120002393,905003,28-05-2018,09:00
120002394,975976,28-05-2018,09:00
120002395,239548,28-05-2018,09:15
120002396,354995,28-05-2018,09:30
120002397,545030,28-05-2018,09:45
120002398,859556,28-05-2018,10:00
120002399,732513,28-05-2018,10:15
120002400,619982,28-05-2018,10:30
120002401,996366,28-05-2018,10:45
120002402,404407,29-05-2018,11:00
120002403,283213,29-05-2018,11:15
120002404,979334,29-05-2018,11:30
120002405,393848,29-05-2018,11:45
120002406,665400,30-05-2018,12:00
120002407,705825,30-05-2018,12:15
120002408,883040,30-05-2018,12:30
120002409,602615,30-05-2018,12:45
120002410,970258,30-05-2018,13:00
120002411,598450,30-05-2018,13:15
120002412,226976,31-05-2018,13:30
120002413,246458,31-05-2018,13:45
120002414,485201,31-05-2018,14:00
120002415,856062,31-05-2018,14:15
120002416,169604,31-05-2018,14:30
120002417,529321,31-05-2018,14:45
120002418,821293,01-06-2018,15:00
120002419,540270,01-06-2018,15:15
120002420,895702,02-06-2018,15:30
120002421,607592,02-06-2018,15:45
120002422,935123,02-06-2018,16:00
120002423,478063,03-06-2018,16:15
120002424,989798,03-06-2018,16:30
120002425,835338,04-06-2018,16:45
120002426,643193,04-06-2018,17:00
120002427,680019,04-06-2018,09:00
120002428,444038,04-06-2018,09:00
120002429,555471,05-06-2018,09:15
120002430,438344,05-06-2018,09:30
120002431,385475,05-06-2018,09:45
120002432,838876,06-06-2018,10:00
120002433,923139,06-06-2018,10:15
120002434,793809,06-06-2018,10:30
120002435,612648,06-06-2018,10:45
120002436,912001,06-06-2018,11:00
120002437,145419,07-06-2018,11:15
120002438,461672,07-06-2018,11:30
120002439,544536,08-06-2018,11:45
120002440,217553,08-06-2018,12:00
120002441,430820,08-06-2018,12:15
120002442,799535,08-06-2018,12:30
120002443,881515,09-06-2018,12:45
120002444,879225,09-06-2018,13:00
120002445,578122,09-06-2018,13:15
120002446,600967,10-06-2018,13:30
120002447,879711,10-06-2018,13:45
120002448,807551,11-06-2018,14:00
120002449,316780,11-06-2018,14:15
120002450,609845,11-06-2018,14:30
120002451,559764,11-06-2018,14:45
120002452,946931,12-06-2018,15:00
120002453,888353,12-06-2018,15:15
120002454,696390,12-06-2018,15:30
120002455,421594,13-06-2018,15:45
120002456,157817,13-06-2018,16:00
120002457,382916,13-06-2018,16:15
120002458,326617,13-06-2018,16:30
120002459,995962,13-06-2018,16:45
120002460,709637,13-06-2018,17:00
120002461,914622,13-06-2018,09:00
120002462,245943,13-06-2018,09:00
120002463,426288,13-06-2018,09:15
120002464,624934,14-06-2018,09:30
120002465,360379,14-06-2018,09:45
120002466,650850,14-06-2018,10:00
120002467,571630,14-06-2018,10:15
120002468,639193,14-06-2018,10:30
120002469,955585,14-06-2018,10:45
120002470,484965,14-06-2018,11:00
120002471,693509,15-06-2018,11:15
120002472,600630,15-06-2018,11:30
120002473,685144,15-06-2018,11:45
120002474,799303,15-06-2018,12:00
120002475,320918,16-06-2018,12:15
120002476,299882,16-06-2018,12:30
120002477,399491,16-06-2018,12:45
120002478,848798,16-06-2018,13:00
120002479,749390,17-06-2018,13:15
120002480,260908,17-06-2018,13:30
120002481,679738,17-06-2018,13:45
120002482,247346,17-06-2018,14:00
120002483,747205,17-06-2018,14:15
120002484,695151,17-06-2018,14:30
120002485,505474,17-06-2018,14:45
120002486,803643,18-06-2018,15:00
120002487,650791,18-06-2018,15:15
120002488,984432,18-06-2018,15:30
120002489,107252,18-06-2018,15:45
120002490,388246,18-06-2018,16:00
120002491,671513,19-06-2018,16:15
120002492,896407,19-06-2018,16:30
120002493,905003,19-06-2018,16:45
120002494,975976,19-06-2018,17:00
120002495,239548,20-06-2018,09:00
120002496,354995,20-06-2018,09:00
120002497,545030,20-06-2018,09:15
120002498,859556,20-06-2018,09:30
120002499,732513,20-06-2018,09:45
120002500,619982,20-06-2018,10:00
120002501,996366,20-06-2018,10:15
120002502,404407,21-06-2018,10:30
120002503,283213,21-06-2018,10:45
120002504,979334,21-06-2018,11:00
120002505,393848,21-06-2018,11:15
120002506,665400,21-06-2018,11:30
120002507,705825,21-06-2018,11:45
120002508,883040,21-06-2018,12:00
120002509,602615,22-06-2018,12:15
120002510,970258,22-06-2018,12:30
120002511,598450,22-06-2018,12:45
120002512,226976,23-06-2018,13:00
120002513,246458,23-06-2018,13:15
120002514,485201,23-06-2018,13:30
120002515,856062,23-06-2018,13:45
120002516,169604,23-06-2018,14:00
120002517,529321,23-06-2018,14:15
120002518,821293,23-06-2018,14:30
120002519,540270,23-06-2018,14:45
120002520,895702,23-06-2018,15:00
120002521,607592,24-06-2018,15:15
120002522,935123,24-06-2018,15:30
120002523,478063,24-06-2018,15:45
120002524,989798,24-06-2018,16:00
120002525,835338,24-06-2018,16:15
120002526,643193,25-06-2018,16:30
120002527,680019,25-06-2018,16:45
120002528,444038,25-06-2018,17:00
120002529,555471,25-06-2018,09:00
120002530,438344,25-06-2018,09:00
120002531,385475,25-06-2018,09:15
120002532,838876,25-06-2018,09:30
120002533,923139,26-06-2018,09:45
120002534,793809,26-06-2018,10:00
120002535,612648,26-06-2018,10:15
120002536,912001,26-06-2018,10:30
120002537,145419,26-06-2018,10:45
120002538,461672,27-06-2018,11:00
120002539,544536,27-06-2018,11:15
120002540,217553,27-06-2018,11:30
120002541,430820,27-06-2018,11:45
120002542,799535,28-06-2018,12:00
120002543,881515,29-06-2018,12:15
120002544,879225,29-06-2018,12:30
120002545,578122,29-06-2018,12:45
120002546,600967,29-06-2018,13:00
120002547,879711,29-06-2018,13:15
120002548,807551,29-06-2018,13:30
120002549,316780,30-06-2018,13:45
120002550,609845,30-06-2018,14:00
120002551,559764,30-06-2018,14:15
120002552,946931,30-06-2018,14:30
120002553,888353,30-06-2018,14:45
120002554,696390,30-06-2018,15:00
