C_ID,I_ID,Sold_Date,Quantity,Sold_Time
120002094,24667,21-03-2018,11,15:15
120002095,44901,22-03-2018,11,15:30
120002096,44913,22-03-2018,2,15:45
120002097,38502,22-03-2018,13,16:00
120002098,37427,22-03-2018,12,16:15
120002099,47288,23-03-2018,6,16:30
120002100,60224,23-03-2018,9,16:45
120002101,23070,23-03-2018,1,17:00
120002102,64284,23-03-2018,9,09:00
120002103,24755,23-03-2018,14,09:15
120002104,22793,23-03-2018,3,09:30
120002105,74115,24-03-2018,6,09:45
120002106,59330,24-03-2018,13,10:00
120002107,61860,24-03-2018,14,10:15
120002108,66016,24-03-2018,1,10:30
120002109,71419,24-03-2018,2,10:45
120002110,20047,24-03-2018,7,11:00
120002111,32167,25-03-2018,7,11:15
120002112,56356,25-03-2018,14,11:30
120002113,21922,25-03-2018,4,11:45
120002114,16437,25-03-2018,4,12:00
120002115,44032,26-03-2018,9,12:15
120002116,37821,26-03-2018,10,12:30
120002117,39398,26-03-2018,7,12:45
120002118,56997,26-03-2018,8,13:00
120002119,22219,26-03-2018,13,13:15
120002120,46059,27-03-2018,10,13:30
120002121,78710,27-03-2018,1,13:45
120002122,28401,27-03-2018,15,14:00
120002123,42540,28-03-2018,12,14:15
120002124,16389,28-03-2018,15,14:30
120002125,43036,28-03-2018,13,14:45
120002126,28708,28-03-2018,14,15:00
120002127,35354,28-03-2018,4,15:15
120002128,77532,28-03-2018,13,15:30
120002129,50529,29-03-2018,10,15:45
120002130,21853,29-03-2018,7,16:00
120002131,31637,29-03-2018,10,16:15
120002132,51996,29-03-2018,13,16:30
120002133,14610,29-03-2018,1,16:45
120002134,24667,30-03-2018,7,17:00
120002135,44901,30-03-2018,10,09:00
120002136,44913,30-03-2018,14,09:15
120002137,38502,30-03-2018,4,09:30
120002138,37427,30-03-2018,12,09:45
120002139,47288,30-03-2018,14,10:00
120002140,60224,31-03-2018,5,10:15
120002141,23070,31-03-2018,7,10:30
120002142,64284,31-03-2018,5,10:45
120002143,24755,01-04-2018,15,11:00
120002144,22793,01-04-2018,2,11:15
120002145,74115,01-04-2018,12,11:30
120002146,59330,01-04-2018,5,11:45
120002147,61860,02-04-2018,12,12:00
120002148,66016,02-04-2018,12,12:15
120002149,71419,02-04-2018,14,12:30
120002150,20047,02-04-2018,5,12:45
120002151,32167,02-04-2018,5,13:00
120002152,56356,02-04-2018,10,13:15
120002153,21922,02-04-2018,10,13:30
120002154,16437,03-04-2018,9,13:45
120002155,44032,03-04-2018,12,14:00
120002156,37821,03-04-2018,9,14:15
120002157,39398,03-04-2018,11,14:30
120002158,56997,03-04-2018,7,14:45
120002159,22219,03-04-2018,7,15:00
120002160,46059,03-04-2018,4,15:15
120002161,78710,04-04-2018,9,15:30
120002162,28401,04-04-2018,1,15:45
120002163,42540,04-04-2018,12,16:00
120002164,16389,04-04-2018,11,16:15
120002165,43036,04-04-2018,9,16:30
120002166,28708,05-04-2018,12,16:45
120002167,35354,05-04-2018,4,17:00
120002168,77532,05-04-2018,7,09:00
120002169,50529,05-04-2018,3,09:15
120002170,21853,06-04-2018,12,09:30
120002171,31637,06-04-2018,14,09:45
120002172,51996,06-04-2018,2,10:00
120002173,14610,06-04-2018,6,10:15
120002174,24667,06-04-2018,13,10:30
120002175,44901,06-04-2018,4,10:45
120002176,44913,06-04-2018,8,11:00
120002177,38502,06-04-2018,5,11:15
120002178,37427,06-04-2018,7,11:30
120002179,47288,07-04-2018,13,11:45
120002180,60224,07-04-2018,12,12:00
120002181,23070,07-04-2018,9,12:15
120002182,64284,08-04-2018,2,12:30
120002183,24755,08-04-2018,13,12:45
120002184,22793,08-04-2018,1,13:00
120002185,74115,08-04-2018,11,13:15
120002186,59330,09-04-2018,4,13:30
120002187,61860,09-04-2018,11,13:45
120002188,66016,09-04-2018,9,14:00
120002189,71419,09-04-2018,14,14:15
120002190,20047,10-04-2018,12,14:30
120002191,32167,10-04-2018,11,14:45
120002192,56356,10-04-2018,11,15:00
120002193,21922,10-04-2018,10,15:15
120002194,16437,11-04-2018,2,15:30
120002195,44032,11-04-2018,5,15:45
120002196,37821,11-04-2018,12,16:00
120002197,39398,11-04-2018,15,16:15
120002198,56997,11-04-2018,9,16:30
120002199,22219,11-04-2018,13,16:45
120002200,46059,12-04-2018,13,17:00
120002201,78710,12-04-2018,13,09:00
120002202,28401,12-04-2018,4,09:15
120002203,42540,13-04-2018,10,09:30
120002204,16389,13-04-2018,11,09:45
120002205,43036,13-04-2018,12,10:00
120002206,28708,14-04-2018,10,10:15
120002207,35354,14-04-2018,13,10:30
120002208,77532,15-04-2018,14,10:45
120002209,50529,15-04-2018,13,11:00
120002210,21853,15-04-2018,14,11:15
120002211,31637,15-04-2018,11,11:30
120002212,51996,15-04-2018,10,11:45
120002213,14610,15-04-2018,14,12:00
120002214,24667,16-04-2018,3,12:15
120002215,44901,16-04-2018,8,12:30
120002216,44913,16-04-2018,5,12:45
120002217,38502,16-04-2018,4,13:00
120002218,37427,16-04-2018,15,13:15
120002219,47288,17-04-2018,13,13:30
120002220,60224,17-04-2018,6,13:45
120002221,23070,17-04-2018,9,14:00
120002222,64284,17-04-2018,8,14:15
120002223,24755,17-04-2018,5,14:30
120002224,22793,18-04-2018,1,14:45
120002225,74115,18-04-2018,5,15:00
120002226,59330,18-04-2018,13,15:15
120002227,61860,18-04-2018,4,15:30
120002228,66016,19-04-2018,11,15:45
120002229,71419,19-04-2018,2,16:00
120002230,20047,19-04-2018,2,16:15
120002231,32167,19-04-2018,9,16:30
120002232,56356,19-04-2018,8,16:45
120002233,21922,20-04-2018,1,17:00
120002234,16437,20-04-2018,4,09:00
120002235,44032,21-04-2018,12,09:15
120002236,37821,21-04-2018,13,09:30
120002237,39398,22-04-2018,10,09:45
120002238,56997,22-04-2018,9,10:00
120002239,22219,22-04-2018,1,10:15
120002240,46059,23-04-2018,8,10:30
120002241,78710,23-04-2018,2,10:45
120002242,28401,23-04-2018,5,11:00
120002243,42540,23-04-2018,3,11:15
120002244,16389,23-04-2018,5,11:30
120002245,43036,23-04-2018,15,11:45
120002246,28708,23-04-2018,12,12:00
120002247,35354,23-04-2018,1,12:15
120002248,77532,23-04-2018,15,12:30
120002249,50529,23-04-2018,14,12:45
120002250,21853,24-04-2018,15,13:00
120002251,31637,24-04-2018,5,13:15
120002252,51996,24-04-2018,12,13:30
120002253,14610,24-04-2018,13,13:45
120002254,24667,24-04-2018,13,14:00
120002255,44901,24-04-2018,15,14:15
120002256,44913,25-04-2018,9,14:30
120002257,38502,25-04-2018,3,14:45
120002258,37427,25-04-2018,11,15:00
120002259,47288,25-04-2018,10,15:15
120002260,60224,26-04-2018,5,15:30
120002261,23070,26-04-2018,5,15:45
120002262,64284,26-04-2018,13,16:00
120002263,24755,26-04-2018,15,16:15
120002264,22793,26-04-2018,6,16:30
120002265,74115,26-04-2018,3,16:45
120002266,59330,26-04-2018,5,17:00
120002267,61860,26-04-2018,5,09:00
120002268,66016,26-04-2018,8,09:15
120002269,71419,27-04-2018,6,09:30
120002270,20047,27-04-2018,15,09:45
120002271,32167,27-04-2018,12,10:00
120002272,56356,27-04-2018,14,10:15
120002273,21922,27-04-2018,10,10:30
120002274,16437,27-04-2018,3,10:45
120002275,44032,27-04-2018,15,11:00
120002276,37821,27-04-2018,10,11:15
120002277,39398,28-04-2018,14,11:30
120002278,56997,28-04-2018,2,11:45
120002279,22219,28-04-2018,15,12:00
120002280,46059,29-04-2018,12,12:15
120002281,78710,29-04-2018,5,12:30
120002282,28401,29-04-2018,15,12:45
120002283,42540,29-04-2018,1,13:00
120002284,16389,30-04-2018,2,13:15
120002285,43036,30-04-2018,3,13:30
120002286,28708,30-04-2018,10,13:45
120002287,35354,30-04-2018,9,14:00
120002288,77532,01-05-2018,8,14:15
120002289,50529,01-05-2018,9,14:30
120002290,21853,02-05-2018,14,14:45
120002291,31637,02-05-2018,4,15:00
120002292,51996,02-05-2018,14,15:15
120002293,14610,03-05-2018,11,15:30
120002294,24667,03-05-2018,1,15:45
120002295,44901,03-05-2018,10,16:00
120002296,44913,03-05-2018,15,16:15
120002297,38502,04-05-2018,15,16:30
120002298,37427,04-05-2018,12,16:45
120002299,47288,05-05-2018,10,17:00
120002300,60224,05-05-2018,12,15:15
120002301,23070,06-05-2018,1,16:45
120002302,64284,06-05-2018,6,09:45
120002303,24755,07-05-2018,7,11:45
120002304,22793,07-05-2018,2,16:00
120002305,74115,07-05-2018,1,12:45
120002306,59330,08-05-2018,15,09:00
120002307,61860,08-05-2018,4,14:45
120002308,66016,08-05-2018,11,13:15
120002309,71419,08-05-2018,8,15:30
120002310,20047,09-05-2018,12,14:30
120002311,32167,09-05-2018,1,16:30
120002312,56356,09-05-2018,5,09:15
120002313,21922,10-05-2018,3,12:30
120002314,16437,10-05-2018,3,15:00
120002315,44032,10-05-2018,8,13:30
120002316,37821,10-05-2018,5,12:00
120002317,39398,10-05-2018,12,15:45
120002318,56997,11-05-2018,5,17:00
120002319,22219,11-05-2018,3,11:00
120002320,46059,11-05-2018,1,10:00
120002321,78710,11-05-2018,3,14:00
120002322,28401,11-05-2018,12,11:15
120002323,42540,11-05-2018,8,10:30
120002324,16389,12-05-2018,10,14:15
120002325,43036,12-05-2018,9,12:15
120002326,28708,12-05-2018,11,13:45
120002327,35354,12-05-2018,14,11:30
120002328,77532,12-05-2018,12,09:30
120002329,50529,13-05-2018,11,10:15
120002330,21853,13-05-2018,1,14:00
120002331,31637,13-05-2018,13,17:00
120002332,51996,13-05-2018,1,11:00
120002333,14610,14-05-2018,8,13:45
120002334,24667,14-05-2018,11,14:30
120002335,44901,14-05-2018,3,09:00
120002336,44913,14-05-2018,11,09:15
120002337,38502,15-05-2018,14,14:45
120002338,37427,16-05-2018,9,11:15
120002339,47288,16-05-2018,2,15:15
120002340,60224,17-05-2018,9,16:30
120002341,23070,17-05-2018,2,11:30
120002342,64284,17-05-2018,9,10:30
120002343,24755,17-05-2018,4,11:45
120002344,22793,17-05-2018,9,15:00
120002345,74115,17-05-2018,5,16:00
120002346,59330,17-05-2018,10,16:45
120002347,61860,17-05-2018,10,10:00
120002348,66016,17-05-2018,13,12:45
120002349,71419,18-05-2018,3,10:15
120002350,20047,18-05-2018,7,13:15
120002351,32167,18-05-2018,6,12:30
120002352,56356,18-05-2018,13,14:15
120002353,21922,18-05-2018,13,15:30
120002354,16437,18-05-2018,1,15:45
120002355,44032,18-05-2018,2,09:30
120002356,37821,19-05-2018,9,13:30
120002357,39398,19-05-2018,12,12:15
120002358,56997,20-05-2018,3,09:45
120002359,22219,20-05-2018,8,12:00
120002360,46059,20-05-2018,15,10:15
120002361,78710,20-05-2018,1,14:00
120002362,28401,20-05-2018,10,11:30
120002363,42540,21-05-2018,3,13:15
120002364,16389,21-05-2018,8,09:15
120002365,43036,21-05-2018,6,15:45
120002366,28708,22-05-2018,7,10:00
120002367,35354,22-05-2018,3,16:30
120002368,77532,22-05-2018,11,16:45
120002369,50529,22-05-2018,3,13:30
120002370,21853,22-05-2018,12,09:00
120002371,31637,22-05-2018,13,09:15
120002372,51996,23-05-2018,3,09:30
120002373,14610,23-05-2018,4,09:45
120002374,24667,24-05-2018,9,10:00
120002375,44901,24-05-2018,11,10:15
120002376,44913,24-05-2018,4,10:30
120002377,38502,25-05-2018,15,10:45
120002378,37427,25-05-2018,14,11:00
120002379,47288,25-05-2018,10,11:15
120002380,60224,26-05-2018,2,11:30
120002381,23070,26-05-2018,13,11:45
120002382,64284,26-05-2018,6,12:00
120002383,24755,26-05-2018,4,12:15
120002384,22793,26-05-2018,11,12:30
120002385,74115,26-05-2018,4,12:45
120002386,59330,26-05-2018,15,13:00
120002387,61860,26-05-2018,10,13:15
120002388,66016,27-05-2018,6,13:30
120002389,71419,27-05-2018,1,13:45
120002390,20047,27-05-2018,3,14:00
120002391,32167,27-05-2018,13,14:15
120002392,56356,27-05-2018,12,14:30
120002393,21922,28-05-2018,15,14:45
120002394,16437,28-05-2018,9,15:00
120002395,44032,28-05-2018,3,15:15
120002396,37821,28-05-2018,13,15:30
120002397,39398,28-05-2018,13,15:45
120002398,56997,28-05-2018,4,16:00
120002399,22219,28-05-2018,15,16:15
120002400,46059,28-05-2018,1,16:30
120002401,78710,28-05-2018,12,16:45
120002402,28401,29-05-2018,4,17:00
120002403,42540,29-05-2018,11,09:00
120002404,16389,29-05-2018,9,09:15
120002405,43036,29-05-2018,8,09:30
120002406,28708,30-05-2018,11,09:45
120002407,35354,30-05-2018,6,10:00
120002408,77532,30-05-2018,9,10:15
120002409,50529,30-05-2018,4,10:30
120002410,21853,30-05-2018,13,10:45
120002411,31637,30-05-2018,15,11:00
120002412,51996,31-05-2018,2,11:15
120002413,14610,31-05-2018,6,11:30
120002414,24667,31-05-2018,8,11:45
120002415,44901,31-05-2018,14,12:00
120002416,44913,31-05-2018,13,12:15
120002417,38502,31-05-2018,1,12:30
120002418,37427,01-06-2018,12,12:45
120002419,47288,01-06-2018,3,13:00
120002420,60224,02-06-2018,15,13:15
120002421,23070,02-06-2018,11,13:30
120002422,64284,02-06-2018,14,13:45
120002423,24755,03-06-2018,1,14:00
120002424,22793,03-06-2018,6,14:15
120002425,74115,04-06-2018,1,14:30
120002426,59330,04-06-2018,8,14:45
120002427,61860,04-06-2018,3,15:00
120002428,66016,04-06-2018,6,15:15
120002429,71419,05-06-2018,14,15:30
120002430,20047,05-06-2018,7,15:45
120002431,32167,05-06-2018,15,16:00
120002432,56356,06-06-2018,5,16:15
120002433,21922,06-06-2018,14,16:30
120002434,16437,06-06-2018,3,16:45
120002435,44032,06-06-2018,11,17:00
120002436,37821,06-06-2018,2,09:00
120002437,39398,07-06-2018,7,09:15
120002438,56997,07-06-2018,8,09:30
120002439,22219,08-06-2018,9,09:45
120002440,46059,08-06-2018,10,10:00
120002441,78710,08-06-2018,1,10:15
120002442,28401,08-06-2018,12,10:30
120002443,42540,09-06-2018,9,10:45
120002444,16389,09-06-2018,2,11:00
120002445,43036,09-06-2018,14,11:15
120002446,28708,10-06-2018,6,11:30
120002447,35354,10-06-2018,5,11:45
120002448,77532,11-06-2018,10,12:00
120002449,50529,11-06-2018,10,12:15
120002450,21853,11-06-2018,4,12:30
120002451,31637,11-06-2018,7,12:45
120002452,51996,12-06-2018,14,13:00
120002453,14610,12-06-2018,5,13:15
120002454,24667,12-06-2018,8,13:30
120002455,44901,13-06-2018,1,13:45
120002456,44913,13-06-2018,12,14:00
120002457,38502,13-06-2018,12,14:15
120002458,37427,13-06-2018,2,14:30
120002459,47288,13-06-2018,6,14:45
120002460,60224,13-06-2018,7,15:00
120002461,23070,13-06-2018,4,15:15
120002462,64284,13-06-2018,1,15:30
120002463,24755,13-06-2018,1,15:45
120002464,22793,14-06-2018,6,16:00
120002465,74115,14-06-2018,7,16:15
120002466,59330,14-06-2018,10,16:30
120002467,61860,14-06-2018,11,16:45
120002468,66016,14-06-2018,8,17:00
120002469,71419,14-06-2018,11,09:00
120002470,20047,14-06-2018,1,09:15
120002471,32167,15-06-2018,11,09:30
120002472,56356,15-06-2018,10,09:45
120002473,21922,15-06-2018,3,10:00
120002474,16437,15-06-2018,7,10:15
120002475,44032,16-06-2018,5,10:30
120002476,37821,16-06-2018,3,10:45
120002477,39398,16-06-2018,9,11:00
120002478,56997,16-06-2018,2,11:15
120002479,22219,17-06-2018,14,11:30
120002480,46059,17-06-2018,15,11:45
120002481,78710,17-06-2018,10,12:00
120002482,28401,17-06-2018,10,12:15
120002483,42540,17-06-2018,6,12:30
120002484,16389,17-06-2018,12,12:45
120002485,43036,17-06-2018,13,13:00
120002486,28708,18-06-2018,7,13:15
120002487,35354,18-06-2018,13,13:30
120002488,77532,18-06-2018,7,13:45
120002489,50529,18-06-2018,9,14:00
120002490,21853,18-06-2018,1,14:15
120002491,31637,19-06-2018,9,14:30
120002492,51996,19-06-2018,13,14:45
120002493,14610,19-06-2018,2,15:00
120002494,24667,19-06-2018,12,15:15
120002495,44901,20-06-2018,15,15:30
120002496,44913,20-06-2018,4,15:45
120002497,38502,20-06-2018,11,16:00
120002498,37427,20-06-2018,2,16:15
120002499,47288,20-06-2018,11,16:30
120002500,60224,20-06-2018,14,16:45
120002501,23070,20-06-2018,11,17:00
120002502,64284,21-06-2018,3,09:00
120002503,24755,21-06-2018,1,09:15
120002504,22793,21-06-2018,10,09:30
120002505,74115,21-06-2018,2,09:45
120002506,59330,21-06-2018,9,10:00
120002507,61860,21-06-2018,14,10:15
120002508,66016,21-06-2018,3,10:30
120002509,71419,22-06-2018,12,10:45
120002510,20047,22-06-2018,5,11:00
120002511,32167,22-06-2018,6,11:15
120002512,56356,23-06-2018,5,11:30
120002513,21922,23-06-2018,14,11:45
120002514,16437,23-06-2018,6,12:00
120002515,44032,23-06-2018,14,12:15
120002516,37821,23-06-2018,2,12:30
120002517,39398,23-06-2018,7,12:45
120002518,56997,23-06-2018,15,13:00
120002519,22219,23-06-2018,8,13:15
120002520,46059,23-06-2018,13,13:30
120002521,78710,24-06-2018,15,13:45
120002522,28401,24-06-2018,3,14:00
120002523,42540,24-06-2018,13,14:15
120002524,16389,24-06-2018,15,14:30
120002525,43036,24-06-2018,9,14:45
120002526,28708,25-06-2018,10,15:00
120002527,35354,25-06-2018,12,15:15
120002528,77532,25-06-2018,9,15:30
120002529,50529,25-06-2018,2,15:45
120002530,21853,25-06-2018,8,16:00
120002531,31637,25-06-2018,5,16:15
120002532,51996,25-06-2018,7,16:30
120002533,14610,26-06-2018,1,16:45
120002534,24667,26-06-2018,6,17:00
120002535,44901,26-06-2018,6,09:00
120002536,44913,26-06-2018,15,09:00
120002537,38502,26-06-2018,5,09:15
120002538,37427,27-06-2018,14,09:30
120002539,47288,27-06-2018,9,09:45
120002540,60224,27-06-2018,7,10:00
120002541,23070,27-06-2018,1,10:15
120002542,64284,28-06-2018,4,10:30
120002543,24755,29-06-2018,11,10:45
120002544,22793,29-06-2018,4,11:00
120002545,74115,29-06-2018,6,11:15
120002546,59330,29-06-2018,14,11:30
120002547,61860,29-06-2018,6,11:45
120002548,66016,29-06-2018,4,12:00
120002549,71419,30-06-2018,14,12:15
120002550,20047,30-06-2018,13,12:30
120002551,32167,30-06-2018,5,12:45
120002552,56356,30-06-2018,5,13:00
120002553,21922,30-06-2018,10,13:15
120002554,16437,30-06-2018,10,13:30
120002555,44032,01-07-2018,2,13:45
120002556,37821,01-07-2018,5,14:00
120002557,39398,02-07-2018,11,14:15
120002558,56997,02-07-2018,9,14:30
120002559,22219,03-07-2018,6,14:45
120002560,46059,03-07-2018,1,15:00
120002561,78710,03-07-2018,14,15:15
120002562,28401,03-07-2018,7,15:30
120002563,42540,03-07-2018,15,15:45
120002564,16389,04-07-2018,4,16:00
120002565,43036,04-07-2018,8,16:15
120002566,28708,04-07-2018,12,16:30
120002567,35354,04-07-2018,2,16:45
120002568,77532,04-07-2018,6,17:00
120002569,50529,05-07-2018,2,09:00
120002570,21853,05-07-2018,13,09:00
120002571,31637,05-07-2018,3,09:15
120002572,51996,05-07-2018,14,09:30
120002573,14610,05-07-2018,2,09:45
120002574,24667,05-07-2018,7,10:00
120002575,44901,06-07-2018,2,10:15
120002576,44913,06-07-2018,12,10:30
120002577,38502,06-07-2018,13,10:45
120002578,37427,07-07-2018,3,11:00
120002579,47288,07-07-2018,4,11:15
120002580,60224,08-07-2018,11,11:30
120002581,23070,08-07-2018,12,11:45
120002582,64284,08-07-2018,8,12:00
120002583,24755,09-07-2018,1,12:15
120002584,22793,09-07-2018,8,12:30
120002585,74115,09-07-2018,5,12:45
120002586,59330,10-07-2018,5,13:00
120002587,61860,10-07-2018,10,13:15
120002588,66016,10-07-2018,4,13:30
120002589,71419,11-07-2018,15,13:45
120002590,20047,11-07-2018,7,14:00
120002591,32167,11-07-2018,9,14:15
120002592,56356,11-07-2018,5,14:30
120002593,21922,11-07-2018,5,14:45
120002594,16437,12-07-2018,12,15:00
120002595,44032,12-07-2018,9,15:15
120002596,37821,12-07-2018,3,15:30
120002597,39398,12-07-2018,13,15:45
120002598,56997,12-07-2018,10,16:00
120002599,22219,12-07-2018,10,16:15
120002600,46059,12-07-2018,13,16:30
120002601,78710,12-07-2018,12,16:45
120002602,28401,13-07-2018,6,17:00
120002603,42540,13-07-2018,13,09:00
120002604,16389,13-07-2018,4,09:00
120002605,43036,13-07-2018,5,09:15
120002606,28708,13-07-2018,6,09:30
120002607,35354,13-07-2018,6,09:45
120002608,77532,13-07-2018,5,10:00
120002609,50529,14-07-2018,1,10:15
120002610,21853,14-07-2018,13,10:30
120002611,31637,14-07-2018,10,10:45
120002612,51996,15-07-2018,15,11:00
120002613,14610,15-07-2018,11,11:15
120002614,24667,15-07-2018,3,11:30
120002615,44901,15-07-2018,9,11:45
120002616,44913,15-07-2018,4,12:00
120002617,38502,15-07-2018,11,12:15
120002618,37427,15-07-2018,2,12:30
120002619,47288,15-07-2018,13,12:45
120002620,60224,15-07-2018,12,13:00
120002621,23070,15-07-2018,6,13:15
120002622,64284,15-07-2018,8,13:30
120002623,24755,15-07-2018,1,13:45
120002624,22793,15-07-2018,6,14:00
120002625,74115,16-07-2018,11,14:15
120002626,59330,16-07-2018,1,14:30
120002627,61860,17-07-2018,15,14:45
120002628,66016,17-07-2018,6,15:00
120002629,71419,17-07-2018,7,15:15
120002630,20047,17-07-2018,10,15:30
120002631,32167,17-07-2018,12,15:45
120002632,56356,18-07-2018,5,16:00
120002633,21922,18-07-2018,14,16:15
120002634,16437,18-07-2018,14,16:30
120002635,44032,19-07-2018,8,16:45
120002636,37821,19-07-2018,12,17:00
120002637,39398,20-07-2018,13,09:00
120002638,56997,20-07-2018,8,09:00
120002639,22219,20-07-2018,12,09:15
120002640,46059,20-07-2018,9,09:30
120002641,78710,20-07-2018,13,09:45
120002642,28401,21-07-2018,6,10:00
120002643,42540,21-07-2018,3,10:15
120002644,16389,21-07-2018,11,10:30
120002645,43036,21-07-2018,6,10:45
120002646,28708,21-07-2018,12,11:00
120002647,35354,22-07-2018,6,11:15
120002648,77532,22-07-2018,1,11:30
120002649,50529,22-07-2018,10,11:45
120002650,21853,23-07-2018,9,12:00
120002651,31637,23-07-2018,10,12:15
120002652,51996,23-07-2018,3,12:30
120002653,14610,23-07-2018,3,12:45
120002654,24667,23-07-2018,13,13:00
120002655,44901,24-07-2018,9,13:15
120002656,44913,24-07-2018,7,13:30
120002657,38502,24-07-2018,12,13:45
120002658,37427,25-07-2018,13,14:00
120002659,47288,25-07-2018,14,14:15
120002660,60224,25-07-2018,8,14:30
120002661,23070,25-07-2018,10,14:45
120002662,64284,26-07-2018,7,15:00
120002663,24755,26-07-2018,12,15:15
120002664,22793,26-07-2018,12,15:30
120002665,74115,26-07-2018,2,15:45
120002666,59330,27-07-2018,15,16:00
120002667,61860,28-07-2018,9,16:15
120002668,66016,28-07-2018,14,16:30
120002669,71419,28-07-2018,9,16:45
120002670,20047,29-07-2018,8,17:00
120002671,32167,29-07-2018,6,09:00
120002672,56356,29-07-2018,2,09:00
120002673,21922,29-07-2018,15,09:15
120002674,16437,29-07-2018,12,09:30
120002675,44032,29-07-2018,10,09:45
120002676,37821,29-07-2018,10,10:00
120002677,39398,30-07-2018,14,10:15
120002678,56997,30-07-2018,9,10:30
120002679,22219,30-07-2018,12,10:45
120002680,46059,30-07-2018,11,11:00
120002681,78710,30-07-2018,2,11:15
120002682,28401,30-07-2018,14,11:30
120002683,42540,30-07-2018,13,11:45
120002684,16389,31-07-2018,2,12:00
120002685,43036,31-07-2018,4,12:15
120002686,28708,31-07-2018,10,12:30
120002687,35354,31-07-2018,12,12:45
120002688,77532,01-08-2018,4,13:00
120002689,50529,01-08-2018,14,13:15
120002690,21853,01-08-2018,7,13:30
120002691,31637,01-08-2018,15,13:45
120002692,51996,01-08-2018,1,14:00
120002693,14610,01-08-2018,4,14:15
120002694,24667,02-08-2018,1,14:30
120002695,44901,02-08-2018,9,14:45
120002696,44913,02-08-2018,12,15:00
120002697,38502,02-08-2018,3,15:15
120002698,37427,02-08-2018,9,15:30
120002699,47288,02-08-2018,9,15:45
120002700,60224,03-08-2018,15,16:00
120002701,23070,03-08-2018,11,16:15
120002702,64284,03-08-2018,6,16:30
120002703,24755,04-08-2018,5,16:45
120002704,22793,04-08-2018,6,17:00
120002705,74115,04-08-2018,15,09:00
120002706,59330,04-08-2018,2,09:00
120002707,61860,05-08-2018,3,09:15
120002708,66016,05-08-2018,6,09:30
120002709,71419,05-08-2018,1,09:45
120002710,20047,05-08-2018,7,10:00
120002711,32167,05-08-2018,10,10:15
120002712,56356,05-08-2018,2,10:30
120002713,21922,06-08-2018,5,10:45
120002714,16437,06-08-2018,10,11:00
120002715,44032,06-08-2018,2,11:15
120002716,37821,06-08-2018,1,11:30
120002717,39398,06-08-2018,3,11:45
120002718,56997,06-08-2018,11,12:00
120002719,22219,06-08-2018,10,12:15
120002720,46059,07-08-2018,5,12:30
120002721,78710,07-08-2018,7,12:45
120002722,28401,07-08-2018,8,13:00
120002723,42540,07-08-2018,5,13:15
120002724,16389,08-08-2018,12,13:30
120002725,43036,08-08-2018,5,13:45
120002726,28708,08-08-2018,1,14:00
120002727,35354,08-08-2018,7,14:15
120002728,77532,08-08-2018,4,14:30
120002729,50529,08-08-2018,12,14:45
120002730,21853,09-08-2018,12,15:00
120002731,31637,09-08-2018,13,15:15
120002732,51996,09-08-2018,15,15:30
120002733,14610,10-08-2018,10,15:45
120002734,24667,10-08-2018,3,16:00
120002735,44901,10-08-2018,13,16:15
120002736,44913,11-08-2018,1,16:30
120002737,38502,11-08-2018,3,16:45
120002738,37427,11-08-2018,13,17:00
120002739,47288,12-08-2018,2,09:00
120002740,60224,12-08-2018,1,09:00
120002741,23070,12-08-2018,2,09:15
120002742,64284,12-08-2018,7,09:30
120002743,24755,13-08-2018,3,09:45
120002744,22793,13-08-2018,8,10:00
120002745,74115,13-08-2018,14,10:15
120002746,59330,13-08-2018,10,10:30
120002747,61860,14-08-2018,14,10:45
120002748,66016,14-08-2018,12,11:00
120002749,71419,14-08-2018,7,11:15
120002750,20047,14-08-2018,5,11:30
120002751,32167,14-08-2018,11,11:45
120002752,56356,15-08-2018,1,12:00
120002753,21922,15-08-2018,2,12:15
120002754,16437,15-08-2018,6,12:30
120002755,44032,15-08-2018,8,12:45
120002756,37821,15-08-2018,10,13:00
120002757,39398,16-08-2018,8,13:15
120002758,56997,16-08-2018,15,13:30
120002759,22219,16-08-2018,1,13:45
120002760,46059,17-08-2018,14,14:00
120002761,78710,17-08-2018,3,14:15
120002762,28401,17-08-2018,12,14:30
120002763,42540,17-08-2018,1,14:45
120002764,16389,19-08-2018,2,15:00
120002765,43036,19-08-2018,4,15:15
120002766,28708,19-08-2018,7,15:30
120002767,35354,20-08-2018,5,15:45
120002768,77532,20-08-2018,11,16:00
120002769,50529,20-08-2018,9,16:15
120002770,21853,20-08-2018,4,16:30
120002771,31637,20-08-2018,3,16:45
120002772,51996,21-08-2018,3,17:00
120002773,14610,21-08-2018,5,09:00
120002774,24667,21-08-2018,7,09:00
120002775,44901,21-08-2018,5,09:15
120002776,44913,21-08-2018,2,09:30
120002777,38502,21-08-2018,9,09:45
120002778,37427,21-08-2018,13,10:00
120002779,47288,21-08-2018,11,10:15
120002780,60224,22-08-2018,13,10:30
120002781,23070,22-08-2018,8,10:45
120002782,64284,22-08-2018,3,11:00
120002783,24755,22-08-2018,10,11:15
120002784,22793,22-08-2018,2,11:30
120002785,74115,23-08-2018,4,11:45
120002786,59330,23-08-2018,9,12:00
120002787,61860,23-08-2018,4,12:15
120002788,66016,23-08-2018,4,12:30
120002789,71419,23-08-2018,11,12:45
120002790,20047,23-08-2018,15,13:00
120002791,32167,23-08-2018,7,13:15
